path,label
data\raw\cats\1897.jpg,cats
data\raw\dogs\10517.jpg,dogs
data\raw\cats\7544.jpg,cats
data\raw\dogs\11397.jpg,dogs
data\raw\cats\4501.jpg,cats
data\raw\dogs\1864.jpg,dogs
data\raw\cats\11226.jpg,cats
data\raw\cats\1960.jpg,cats
data\raw\cats\570.jpg,cats
data\raw\cats\5905.jpg,cats
data\raw\dogs\5318.jpg,dogs
data\raw\cats\4910.jpg,cats
data\raw\cats\749.jpg,cats
data\raw\cats\195.jpg,cats
data\raw\cats\10561.jpg,cats
data\raw\cats\3246.jpg,cats
data\raw\dogs\863.jpg,dogs
data\raw\dogs\1202.jpg,dogs
data\raw\dogs\4768.jpg,dogs
data\raw\dogs\8195.jpg,dogs
data\raw\cats\4630.jpg,cats
data\raw\dogs\1312.jpg,dogs
data\raw\dogs\8578.jpg,dogs
data\raw\cats\8446.jpg,cats
data\raw\dogs\6786.jpg,dogs
data\raw\cats\1807.jpg,cats
data\raw\cats\7756.jpg,cats
data\raw\cats\11944.jpg,cats
data\raw\cats\10277.jpg,cats
data\raw\dogs\8828.jpg,dogs
data\raw\cats\9781.jpg,cats
data\raw\cats\9556.jpg,cats
data\raw\cats\12283.jpg,cats
data\raw\dogs\3937.jpg,dogs
data\raw\dogs\10589.jpg,dogs
data\raw\dogs\1007.jpg,dogs
data\raw\cats\3489.jpg,cats
data\raw\cats\6917.jpg,cats
data\raw\dogs\396.jpg,dogs
data\raw\dogs\7395.jpg,dogs
data\raw\cats\12377.jpg,cats
data\raw\cats\1766.jpg,cats
data\raw\dogs\6573.jpg,dogs
data\raw\dogs\12230.jpg,dogs
data\raw\dogs\9313.jpg,dogs
data\raw\cats\11627.jpg,cats
data\raw\dogs\292.jpg,dogs
data\raw\cats\11291.jpg,cats
data\raw\cats\7282.jpg,cats
data\raw\dogs\8974.jpg,dogs
data\raw\dogs\7382.jpg,dogs
data\raw\dogs\1187.jpg,dogs
data\raw\dogs\4619.jpg,dogs
data\raw\cats\10678.jpg,cats
data\raw\dogs\11135.jpg,dogs
data\raw\cats\5148.jpg,cats
data\raw\cats\11401.jpg,cats
data\raw\dogs\8132.jpg,dogs
data\raw\cats\1831.jpg,cats
data\raw\dogs\6488.jpg,dogs
data\raw\cats\4175.jpg,cats
data\raw\cats\11092.jpg,cats
data\raw\dogs\200.jpg,dogs
data\raw\dogs\9596.jpg,dogs
data\raw\cats\10668.jpg,cats
data\raw\cats\5079.jpg,cats
data\raw\cats\3772.jpg,cats
data\raw\cats\363.jpg,cats
data\raw\cats\10172.jpg,cats
data\raw\cats\8724.jpg,cats
data\raw\cats\8005.jpg,cats
data\raw\dogs\3998.jpg,dogs
data\raw\cats\3830.jpg,cats
data\raw\dogs\3967.jpg,dogs
data\raw\dogs\2071.jpg,dogs
data\raw\dogs\4849.jpg,dogs
data\raw\dogs\1752.jpg,dogs
data\raw\dogs\2753.jpg,dogs
data\raw\cats\7065.jpg,cats
data\raw\cats\7208.jpg,cats
data\raw\cats\6080.jpg,cats
data\raw\cats\4561.jpg,cats
data\raw\cats\8693.jpg,cats
data\raw\cats\7683.jpg,cats
data\raw\dogs\11085.jpg,dogs
data\raw\dogs\8631.jpg,dogs
data\raw\cats\8939.jpg,cats
data\raw\cats\3443.jpg,cats
data\raw\dogs\12376.jpg,dogs
data\raw\dogs\8555.jpg,dogs
data\raw\dogs\12394.jpg,dogs
data\raw\dogs\11512.jpg,dogs
data\raw\dogs\9049.jpg,dogs
data\raw\cats\3980.jpg,cats
data\raw\dogs\2253.jpg,dogs
data\raw\dogs\10558.jpg,dogs
data\raw\dogs\3116.jpg,dogs
data\raw\cats\2467.jpg,cats
data\raw\dogs\8015.jpg,dogs
data\raw\dogs\2694.jpg,dogs
data\raw\cats\623.jpg,cats
data\raw\cats\9370.jpg,cats
data\raw\cats\4142.jpg,cats
data\raw\dogs\8090.jpg,dogs
data\raw\dogs\10765.jpg,dogs
data\raw\dogs\2221.jpg,dogs
data\raw\dogs\11444.jpg,dogs
data\raw\cats\851.jpg,cats
data\raw\dogs\6998.jpg,dogs
data\raw\dogs\5226.jpg,dogs
data\raw\dogs\12498.jpg,dogs
data\raw\dogs\5462.jpg,dogs
data\raw\cats\7069.jpg,cats
data\raw\cats\2304.jpg,cats
data\raw\dogs\4403.jpg,dogs
data\raw\dogs\10833.jpg,dogs
data\raw\dogs\7209.jpg,dogs
data\raw\dogs\8217.jpg,dogs
data\raw\cats\8151.jpg,cats
data\raw\cats\7017.jpg,cats
data\raw\dogs\7584.jpg,dogs
data\raw\cats\8256.jpg,cats
data\raw\dogs\11074.jpg,dogs
data\raw\cats\3017.jpg,cats
data\raw\dogs\11943.jpg,dogs
data\raw\cats\4197.jpg,cats
data\raw\dogs\9609.jpg,dogs
data\raw\dogs\5496.jpg,dogs
data\raw\dogs\8103.jpg,dogs
data\raw\dogs\11454.jpg,dogs
data\raw\cats\12118.jpg,cats
data\raw\dogs\3607.jpg,dogs
data\raw\cats\5613.jpg,cats
data\raw\dogs\9435.jpg,dogs
data\raw\cats\4202.jpg,cats
data\raw\cats\5716.jpg,cats
data\raw\cats\11149.jpg,cats
data\raw\dogs\9000.jpg,dogs
data\raw\dogs\6375.jpg,dogs
data\raw\dogs\3292.jpg,dogs
data\raw\cats\9892.jpg,cats
data\raw\cats\6604.jpg,cats
data\raw\dogs\7371.jpg,dogs
data\raw\cats\10753.jpg,cats
data\raw\dogs\7057.jpg,dogs
data\raw\cats\4284.jpg,cats
data\raw\dogs\9654.jpg,dogs
data\raw\cats\5412.jpg,cats
data\raw\dogs\105.jpg,dogs
data\raw\dogs\2560.jpg,dogs
data\raw\cats\10380.jpg,cats
data\raw\dogs\2182.jpg,dogs
data\raw\cats\2948.jpg,cats
data\raw\dogs\3715.jpg,dogs
data\raw\cats\11370.jpg,cats
data\raw\dogs\10523.jpg,dogs
data\raw\cats\3886.jpg,cats
data\raw\dogs\904.jpg,dogs
data\raw\cats\1761.jpg,cats
data\raw\dogs\6210.jpg,dogs
data\raw\dogs\12160.jpg,dogs
data\raw\dogs\4870.jpg,dogs
data\raw\dogs\5497.jpg,dogs
data\raw\cats\9297.jpg,cats
data\raw\cats\2969.jpg,cats
data\raw\dogs\10856.jpg,dogs
data\raw\dogs\7641.jpg,dogs
data\raw\cats\2458.jpg,cats
data\raw\cats\4962.jpg,cats
data\raw\dogs\49.jpg,dogs
data\raw\dogs\6995.jpg,dogs
data\raw\cats\10467.jpg,cats
data\raw\cats\1021.jpg,cats
data\raw\dogs\11971.jpg,dogs
data\raw\cats\6574.jpg,cats
data\raw\cats\9723.jpg,cats
data\raw\dogs\4553.jpg,dogs
data\raw\cats\1321.jpg,cats
data\raw\dogs\4805.jpg,dogs
data\raw\cats\5538.jpg,cats
data\raw\dogs\6770.jpg,dogs
data\raw\dogs\2006.jpg,dogs
data\raw\dogs\11246.jpg,dogs
data\raw\dogs\2266.jpg,dogs
data\raw\cats\6894.jpg,cats
data\raw\cats\8496.jpg,cats
data\raw\dogs\2868.jpg,dogs
data\raw\cats\809.jpg,cats
data\raw\dogs\12029.jpg,dogs
data\raw\dogs\5160.jpg,dogs
data\raw\cats\9719.jpg,cats
data\raw\dogs\5646.jpg,dogs
data\raw\dogs\9279.jpg,dogs
data\raw\dogs\5372.jpg,dogs
data\raw\cats\1060.jpg,cats
data\raw\cats\5457.jpg,cats
data\raw\dogs\3011.jpg,dogs
data\raw\dogs\10947.jpg,dogs
data\raw\dogs\10458.jpg,dogs
data\raw\cats\10520.jpg,cats
data\raw\dogs\551.jpg,dogs
data\raw\dogs\10018.jpg,dogs
data\raw\cats\6257.jpg,cats
data\raw\cats\68.jpg,cats
data\raw\cats\12294.jpg,cats
data\raw\dogs\10380.jpg,dogs
data\raw\cats\4719.jpg,cats
data\raw\cats\11017.jpg,cats
data\raw\cats\4324.jpg,cats
data\raw\dogs\7093.jpg,dogs
data\raw\cats\4867.jpg,cats
data\raw\dogs\12323.jpg,dogs
data\raw\dogs\3748.jpg,dogs
data\raw\dogs\4808.jpg,dogs
data\raw\dogs\5475.jpg,dogs
data\raw\cats\11802.jpg,cats
data\raw\dogs\10143.jpg,dogs
data\raw\dogs\812.jpg,dogs
data\raw\cats\11053.jpg,cats
data\raw\cats\6617.jpg,cats
data\raw\cats\1393.jpg,cats
data\raw\cats\5114.jpg,cats
data\raw\cats\2091.jpg,cats
data\raw\dogs\10674.jpg,dogs
data\raw\dogs\7334.jpg,dogs
data\raw\cats\10431.jpg,cats
data\raw\cats\12406.jpg,cats
data\raw\cats\11772.jpg,cats
data\raw\dogs\11972.jpg,dogs
data\raw\cats\9630.jpg,cats
data\raw\dogs\7219.jpg,dogs
data\raw\cats\6140.jpg,cats
data\raw\dogs\2828.jpg,dogs
data\raw\cats\10924.jpg,cats
data\raw\cats\9091.jpg,cats
data\raw\cats\1816.jpg,cats
data\raw\dogs\9491.jpg,dogs
data\raw\dogs\2806.jpg,dogs
data\raw\cats\3867.jpg,cats
data\raw\dogs\5747.jpg,dogs
data\raw\cats\10923.jpg,cats
data\raw\cats\4374.jpg,cats
data\raw\cats\3140.jpg,cats
data\raw\dogs\3655.jpg,dogs
data\raw\dogs\11551.jpg,dogs
data\raw\dogs\5605.jpg,dogs
data\raw\cats\11297.jpg,cats
data\raw\cats\10137.jpg,cats
data\raw\cats\7606.jpg,cats
data\raw\cats\7700.jpg,cats
data\raw\cats\1361.jpg,cats
data\raw\cats\1679.jpg,cats
data\raw\cats\10295.jpg,cats
data\raw\dogs\3161.jpg,dogs
data\raw\cats\4554.jpg,cats
data\raw\dogs\8551.jpg,dogs
data\raw\cats\609.jpg,cats
data\raw\dogs\12207.jpg,dogs
data\raw\cats\2373.jpg,cats
data\raw\cats\12409.jpg,cats
data\raw\dogs\6717.jpg,dogs
data\raw\cats\8914.jpg,cats
data\raw\cats\2462.jpg,cats
data\raw\cats\5818.jpg,cats
data\raw\dogs\2349.jpg,dogs
data\raw\dogs\1646.jpg,dogs
data\raw\dogs\8492.jpg,dogs
data\raw\dogs\3404.jpg,dogs
data\raw\dogs\9548.jpg,dogs
data\raw\cats\4343.jpg,cats
data\raw\cats\512.jpg,cats
data\raw\dogs\5437.jpg,dogs
data\raw\dogs\6485.jpg,dogs
data\raw\cats\3871.jpg,cats
data\raw\dogs\4659.jpg,dogs
data\raw\cats\2863.jpg,cats
data\raw\dogs\7787.jpg,dogs
data\raw\cats\11038.jpg,cats
data\raw\dogs\8731.jpg,dogs
data\raw\dogs\1685.jpg,dogs
data\raw\dogs\9669.jpg,dogs
data\raw\cats\2593.jpg,cats
data\raw\cats\8909.jpg,cats
data\raw\cats\10579.jpg,cats
data\raw\cats\10115.jpg,cats
data\raw\cats\7275.jpg,cats
data\raw\cats\216.jpg,cats
data\raw\cats\3442.jpg,cats
data\raw\cats\9336.jpg,cats
data\raw\dogs\2001.jpg,dogs
data\raw\cats\6696.jpg,cats
data\raw\cats\7680.jpg,cats
data\raw\dogs\93.jpg,dogs
data\raw\cats\12108.jpg,cats
data\raw\dogs\1883.jpg,dogs
data\raw\dogs\5526.jpg,dogs
data\raw\dogs\5715.jpg,dogs
data\raw\cats\9455.jpg,cats
data\raw\dogs\2292.jpg,dogs
data\raw\cats\4233.jpg,cats
data\raw\cats\12206.jpg,cats
data\raw\cats\11669.jpg,cats
data\raw\cats\11018.jpg,cats
data\raw\cats\10880.jpg,cats
data\raw\cats\6137.jpg,cats
data\raw\cats\6498.jpg,cats
data\raw\dogs\8675.jpg,dogs
data\raw\dogs\5926.jpg,dogs
data\raw\dogs\906.jpg,dogs
data\raw\dogs\6976.jpg,dogs
data\raw\cats\8728.jpg,cats
data\raw\dogs\9217.jpg,dogs
data\raw\cats\11949.jpg,cats
data\raw\cats\5311.jpg,cats
data\raw\cats\3193.jpg,cats
data\raw\dogs\4147.jpg,dogs
data\raw\dogs\8298.jpg,dogs
data\raw\cats\1118.jpg,cats
data\raw\cats\10476.jpg,cats
data\raw\dogs\5533.jpg,dogs
data\raw\dogs\291.jpg,dogs
data\raw\cats\12475.jpg,cats
data\raw\dogs\8386.jpg,dogs
data\raw\cats\3170.jpg,cats
data\raw\cats\4901.jpg,cats
data\raw\cats\5993.jpg,cats
data\raw\cats\458.jpg,cats
data\raw\dogs\10760.jpg,dogs
data\raw\dogs\3523.jpg,dogs
data\raw\cats\7235.jpg,cats
data\raw\cats\10899.jpg,cats
data\raw\cats\10290.jpg,cats
data\raw\dogs\5303.jpg,dogs
data\raw\dogs\11396.jpg,dogs
data\raw\dogs\3254.jpg,dogs
data\raw\cats\9655.jpg,cats
data\raw\dogs\11762.jpg,dogs
data\raw\dogs\1888.jpg,dogs
data\raw\dogs\1906.jpg,dogs
data\raw\dogs\10697.jpg,dogs
data\raw\cats\8727.jpg,cats
data\raw\cats\9790.jpg,cats
data\raw\dogs\1321.jpg,dogs
data\raw\cats\4994.jpg,cats
data\raw\cats\9762.jpg,cats
data\raw\cats\6508.jpg,cats
data\raw\dogs\7519.jpg,dogs
data\raw\cats\4453.jpg,cats
data\raw\cats\9697.jpg,cats
data\raw\cats\11850.jpg,cats
data\raw\cats\2626.jpg,cats
data\raw\dogs\4264.jpg,dogs
data\raw\cats\309.jpg,cats
data\raw\dogs\6245.jpg,dogs
data\raw\cats\2491.jpg,cats
data\raw\dogs\244.jpg,dogs
data\raw\cats\4563.jpg,cats
data\raw\cats\1813.jpg,cats
data\raw\dogs\7317.jpg,dogs
data\raw\cats\872.jpg,cats
data\raw\dogs\11527.jpg,dogs
data\raw\dogs\11760.jpg,dogs
data\raw\dogs\7191.jpg,dogs
data\raw\dogs\4001.jpg,dogs
data\raw\dogs\11316.jpg,dogs
data\raw\cats\12097.jpg,cats
data\raw\cats\3416.jpg,cats
data\raw\dogs\5155.jpg,dogs
data\raw\dogs\941.jpg,dogs
data\raw\cats\10607.jpg,cats
data\raw\dogs\864.jpg,dogs
data\raw\dogs\7843.jpg,dogs
data\raw\dogs\5960.jpg,dogs
data\raw\cats\8046.jpg,cats
data\raw\cats\6556.jpg,cats
data\raw\cats\5903.jpg,cats
data\raw\dogs\12262.jpg,dogs
data\raw\dogs\3433.jpg,dogs
data\raw\cats\3902.jpg,cats
data\raw\cats\4822.jpg,cats
data\raw\cats\9246.jpg,cats
data\raw\cats\2252.jpg,cats
data\raw\dogs\8823.jpg,dogs
data\raw\cats\5177.jpg,cats
data\raw\cats\10084.jpg,cats
data\raw\dogs\2499.jpg,dogs
data\raw\dogs\2568.jpg,dogs
data\raw\cats\7130.jpg,cats
data\raw\dogs\4392.jpg,dogs
data\raw\dogs\7021.jpg,dogs
data\raw\dogs\9499.jpg,dogs
data\raw\dogs\137.jpg,dogs
data\raw\cats\7410.jpg,cats
data\raw\dogs\10308.jpg,dogs
data\raw\dogs\2865.jpg,dogs
data\raw\dogs\6117.jpg,dogs
data\raw\dogs\2813.jpg,dogs
data\raw\dogs\1629.jpg,dogs
data\raw\dogs\539.jpg,dogs
data\raw\dogs\8081.jpg,dogs
data\raw\dogs\10231.jpg,dogs
data\raw\cats\996.jpg,cats
data\raw\dogs\4807.jpg,dogs
data\raw\cats\8115.jpg,cats
data\raw\dogs\12476.jpg,dogs
data\raw\dogs\2224.jpg,dogs
data\raw\cats\5202.jpg,cats
data\raw\cats\10069.jpg,cats
data\raw\dogs\10754.jpg,dogs
data\raw\dogs\12423.jpg,dogs
data\raw\dogs\3022.jpg,dogs
data\raw\cats\1158.jpg,cats
data\raw\cats\2331.jpg,cats
data\raw\dogs\4428.jpg,dogs
data\raw\dogs\2184.jpg,dogs
data\raw\cats\8755.jpg,cats
data\raw\cats\2708.jpg,cats
data\raw\dogs\9445.jpg,dogs
data\raw\cats\9785.jpg,cats
data\raw\cats\11501.jpg,cats
data\raw\cats\7360.jpg,cats
data\raw\cats\8499.jpg,cats
data\raw\cats\7722.jpg,cats
data\raw\cats\6467.jpg,cats
data\raw\dogs\5381.jpg,dogs
data\raw\dogs\12413.jpg,dogs
data\raw\cats\12190.jpg,cats
data\raw\dogs\11248.jpg,dogs
data\raw\dogs\8801.jpg,dogs
data\raw\dogs\8856.jpg,dogs
data\raw\cats\9646.jpg,cats
data\raw\cats\8307.jpg,cats
data\raw\cats\10935.jpg,cats
data\raw\cats\5616.jpg,cats
data\raw\cats\2060.jpg,cats
data\raw\cats\11134.jpg,cats
data\raw\dogs\717.jpg,dogs
data\raw\dogs\5361.jpg,dogs
data\raw\dogs\1368.jpg,dogs
data\raw\cats\3815.jpg,cats
data\raw\cats\1061.jpg,cats
data\raw\cats\3271.jpg,cats
data\raw\dogs\6790.jpg,dogs
data\raw\dogs\4908.jpg,dogs
data\raw\dogs\3204.jpg,dogs
data\raw\dogs\1881.jpg,dogs
data\raw\cats\1682.jpg,cats
data\raw\cats\8494.jpg,cats
data\raw\cats\2932.jpg,cats
data\raw\dogs\1819.jpg,dogs
data\raw\dogs\11590.jpg,dogs
data\raw\cats\9086.jpg,cats
data\raw\dogs\2326.jpg,dogs
data\raw\dogs\8479.jpg,dogs
data\raw\dogs\5670.jpg,dogs
data\raw\dogs\8370.jpg,dogs
data\raw\cats\7989.jpg,cats
data\raw\dogs\886.jpg,dogs
data\raw\cats\4933.jpg,cats
data\raw\cats\7505.jpg,cats
data\raw\cats\3292.jpg,cats
data\raw\dogs\3014.jpg,dogs
data\raw\cats\2140.jpg,cats
data\raw\dogs\5257.jpg,dogs
data\raw\dogs\9782.jpg,dogs
data\raw\cats\8565.jpg,cats
data\raw\dogs\10560.jpg,dogs
data\raw\dogs\542.jpg,dogs
data\raw\cats\6471.jpg,cats
data\raw\dogs\12255.jpg,dogs
data\raw\dogs\8395.jpg,dogs
data\raw\cats\1364.jpg,cats
data\raw\cats\5251.jpg,cats
data\raw\dogs\1216.jpg,dogs
data\raw\dogs\11005.jpg,dogs
data\raw\dogs\2657.jpg,dogs
data\raw\cats\5382.jpg,cats
data\raw\cats\6266.jpg,cats
data\raw\dogs\1542.jpg,dogs
data\raw\cats\118.jpg,cats
data\raw\cats\9821.jpg,cats
data\raw\cats\6051.jpg,cats
data\raw\cats\10224.jpg,cats
data\raw\dogs\529.jpg,dogs
data\raw\dogs\911.jpg,dogs
data\raw\cats\9102.jpg,cats
data\raw\cats\2489.jpg,cats
data\raw\dogs\1337.jpg,dogs
data\raw\dogs\2599.jpg,dogs
data\raw\cats\11224.jpg,cats
data\raw\dogs\5300.jpg,dogs
data\raw\cats\2231.jpg,cats
data\raw\cats\5682.jpg,cats
data\raw\cats\12466.jpg,cats
data\raw\dogs\558.jpg,dogs
data\raw\dogs\11647.jpg,dogs
data\raw\cats\9389.jpg,cats
data\raw\cats\893.jpg,cats
data\raw\dogs\441.jpg,dogs
data\raw\dogs\6923.jpg,dogs
data\raw\cats\1509.jpg,cats
data\raw\cats\4001.jpg,cats
data\raw\cats\3970.jpg,cats
data\raw\cats\9338.jpg,cats
data\raw\cats\3587.jpg,cats
data\raw\cats\10026.jpg,cats
data\raw\cats\7811.jpg,cats
data\raw\dogs\11724.jpg,dogs
data\raw\cats\5860.jpg,cats
data\raw\dogs\1356.jpg,dogs
data\raw\cats\12172.jpg,cats
data\raw\cats\864.jpg,cats
data\raw\dogs\1100.jpg,dogs
data\raw\dogs\12361.jpg,dogs
data\raw\dogs\11731.jpg,dogs
data\raw\cats\3698.jpg,cats
data\raw\dogs\9122.jpg,dogs
data\raw\dogs\8105.jpg,dogs
data\raw\dogs\4794.jpg,dogs
data\raw\cats\2309.jpg,cats
data\raw\cats\12484.jpg,cats
data\raw\dogs\7869.jpg,dogs
data\raw\cats\8279.jpg,cats
data\raw\dogs\549.jpg,dogs
data\raw\dogs\6578.jpg,dogs
data\raw\cats\9369.jpg,cats
data\raw\dogs\3275.jpg,dogs
data\raw\cats\2986.jpg,cats
data\raw\cats\3368.jpg,cats
data\raw\cats\3502.jpg,cats
data\raw\cats\10830.jpg,cats
data\raw\dogs\6895.jpg,dogs
data\raw\dogs\2942.jpg,dogs
data\raw\cats\2842.jpg,cats
data\raw\dogs\9488.jpg,dogs
data\raw\dogs\6289.jpg,dogs
data\raw\cats\10574.jpg,cats
data\raw\dogs\10634.jpg,dogs
data\raw\dogs\6192.jpg,dogs
data\raw\cats\8796.jpg,cats
data\raw\dogs\3239.jpg,dogs
data\raw\cats\9290.jpg,cats
data\raw\dogs\1681.jpg,dogs
data\raw\dogs\2289.jpg,dogs
data\raw\cats\1067.jpg,cats
data\raw\cats\4671.jpg,cats
data\raw\cats\2970.jpg,cats
data\raw\cats\8813.jpg,cats
data\raw\cats\4260.jpg,cats
data\raw\dogs\5327.jpg,dogs
data\raw\dogs\9070.jpg,dogs
data\raw\dogs\7611.jpg,dogs
data\raw\cats\7407.jpg,cats
data\raw\dogs\5171.jpg,dogs
data\raw\dogs\9550.jpg,dogs
data\raw\dogs\8879.jpg,dogs
data\raw\cats\915.jpg,cats
data\raw\dogs\10467.jpg,dogs
data\raw\dogs\1317.jpg,dogs
data\raw\dogs\1549.jpg,dogs
data\raw\dogs\2034.jpg,dogs
data\raw\dogs\5426.jpg,dogs
data\raw\cats\10608.jpg,cats
data\raw\cats\4223.jpg,cats
data\raw\cats\1481.jpg,cats
data\raw\cats\9647.jpg,cats
data\raw\cats\1348.jpg,cats
data\raw\dogs\5644.jpg,dogs
data\raw\cats\639.jpg,cats
data\raw\cats\6483.jpg,cats
data\raw\cats\706.jpg,cats
data\raw\cats\3918.jpg,cats
data\raw\dogs\1265.jpg,dogs
data\raw\dogs\7772.jpg,dogs
data\raw\dogs\3315.jpg,dogs
data\raw\dogs\11753.jpg,dogs
data\raw\cats\8392.jpg,cats
data\raw\dogs\7626.jpg,dogs
data\raw\dogs\5128.jpg,dogs
data\raw\dogs\10296.jpg,dogs
data\raw\dogs\5945.jpg,dogs
data\raw\cats\8974.jpg,cats
data\raw\cats\2726.jpg,cats
data\raw\cats\10932.jpg,cats
data\raw\cats\5976.jpg,cats
data\raw\dogs\8470.jpg,dogs
data\raw\dogs\10555.jpg,dogs
data\raw\dogs\7072.jpg,dogs
data\raw\dogs\12311.jpg,dogs
data\raw\cats\7874.jpg,cats
data\raw\cats\3571.jpg,cats
data\raw\cats\3142.jpg,cats
data\raw\dogs\11516.jpg,dogs
data\raw\dogs\4412.jpg,dogs
data\raw\dogs\6669.jpg,dogs
data\raw\cats\1716.jpg,cats
data\raw\dogs\5331.jpg,dogs
data\raw\cats\3555.jpg,cats
data\raw\dogs\574.jpg,dogs
data\raw\dogs\5290.jpg,dogs
data\raw\dogs\10211.jpg,dogs
data\raw\cats\1752.jpg,cats
data\raw\dogs\8892.jpg,dogs
data\raw\cats\3702.jpg,cats
data\raw\cats\8173.jpg,cats
data\raw\cats\1185.jpg,cats
data\raw\dogs\11413.jpg,dogs
data\raw\cats\744.jpg,cats
data\raw\cats\5203.jpg,cats
data\raw\cats\6310.jpg,cats
data\raw\dogs\4507.jpg,dogs
data\raw\cats\7835.jpg,cats
data\raw\cats\2063.jpg,cats
data\raw\cats\9337.jpg,cats
data\raw\dogs\12438.jpg,dogs
data\raw\dogs\2724.jpg,dogs
data\raw\dogs\1214.jpg,dogs
data\raw\dogs\5688.jpg,dogs
data\raw\dogs\5983.jpg,dogs
data\raw\dogs\4014.jpg,dogs
data\raw\dogs\7280.jpg,dogs
data\raw\dogs\9229.jpg,dogs
data\raw\dogs\7945.jpg,dogs
data\raw\dogs\6616.jpg,dogs
data\raw\dogs\3866.jpg,dogs
data\raw\cats\841.jpg,cats
data\raw\cats\1440.jpg,cats
data\raw\cats\1861.jpg,cats
data\raw\cats\2445.jpg,cats
data\raw\cats\10859.jpg,cats
data\raw\dogs\253.jpg,dogs
data\raw\cats\10423.jpg,cats
data\raw\cats\5763.jpg,cats
data\raw\dogs\5916.jpg,dogs
data\raw\dogs\4611.jpg,dogs
data\raw\dogs\11796.jpg,dogs
data\raw\dogs\1913.jpg,dogs
data\raw\dogs\1607.jpg,dogs
data\raw\dogs\6034.jpg,dogs
data\raw\cats\719.jpg,cats
data\raw\cats\8601.jpg,cats
data\raw\dogs\10300.jpg,dogs
data\raw\dogs\4150.jpg,dogs
data\raw\cats\798.jpg,cats
data\raw\dogs\3379.jpg,dogs
data\raw\cats\1797.jpg,cats
data\raw\cats\5379.jpg,cats
data\raw\dogs\4158.jpg,dogs
data\raw\dogs\10797.jpg,dogs
data\raw\cats\146.jpg,cats
data\raw\dogs\4845.jpg,dogs
data\raw\dogs\5021.jpg,dogs
data\raw\cats\7935.jpg,cats
data\raw\dogs\9413.jpg,dogs
data\raw\dogs\6076.jpg,dogs
data\raw\cats\8955.jpg,cats
data\raw\dogs\10044.jpg,dogs
data\raw\cats\4631.jpg,cats
data\raw\cats\2473.jpg,cats
data\raw\cats\1544.jpg,cats
data\raw\cats\9309.jpg,cats
data\raw\cats\920.jpg,cats
data\raw\dogs\7295.jpg,dogs
data\raw\cats\12122.jpg,cats
data\raw\cats\9861.jpg,cats
data\raw\cats\9606.jpg,cats
data\raw\cats\7907.jpg,cats
data\raw\cats\9049.jpg,cats
data\raw\dogs\7373.jpg,dogs
data\raw\cats\12473.jpg,cats
data\raw\dogs\2552.jpg,dogs
data\raw\dogs\1325.jpg,dogs
data\raw\dogs\7739.jpg,dogs
data\raw\cats\10371.jpg,cats
data\raw\cats\1966.jpg,cats
data\raw\cats\1404.jpg,cats
data\raw\cats\8102.jpg,cats
data\raw\dogs\6335.jpg,dogs
data\raw\cats\1269.jpg,cats
data\raw\dogs\9989.jpg,dogs
data\raw\cats\10502.jpg,cats
data\raw\cats\1194.jpg,cats
data\raw\cats\3469.jpg,cats
data\raw\cats\10905.jpg,cats
data\raw\dogs\2749.jpg,dogs
data\raw\dogs\9388.jpg,dogs
data\raw\dogs\1874.jpg,dogs
data\raw\dogs\2076.jpg,dogs
data\raw\cats\4185.jpg,cats
data\raw\dogs\743.jpg,dogs
data\raw\cats\7248.jpg,cats
data\raw\dogs\8503.jpg,dogs
data\raw\dogs\7873.jpg,dogs
data\raw\dogs\2302.jpg,dogs
data\raw\dogs\10668.jpg,dogs
data\raw\dogs\9780.jpg,dogs
data\raw\dogs\9150.jpg,dogs
data\raw\dogs\10581.jpg,dogs
data\raw\cats\6025.jpg,cats
data\raw\dogs\8659.jpg,dogs
data\raw\cats\8547.jpg,cats
data\raw\dogs\8398.jpg,dogs
data\raw\dogs\12069.jpg,dogs
data\raw\dogs\7819.jpg,dogs
data\raw\cats\5368.jpg,cats
data\raw\dogs\11310.jpg,dogs
data\raw\dogs\7770.jpg,dogs
data\raw\dogs\513.jpg,dogs
data\raw\cats\3125.jpg,cats
data\raw\dogs\1225.jpg,dogs
data\raw\cats\9530.jpg,cats
data\raw\cats\3243.jpg,cats
data\raw\cats\10505.jpg,cats
data\raw\cats\8716.jpg,cats
data\raw\cats\6836.jpg,cats
data\raw\dogs\2465.jpg,dogs
data\raw\dogs\10665.jpg,dogs
data\raw\dogs\6823.jpg,dogs
data\raw\dogs\11601.jpg,dogs
data\raw\dogs\8809.jpg,dogs
data\raw\dogs\267.jpg,dogs
data\raw\dogs\3099.jpg,dogs
data\raw\dogs\9275.jpg,dogs
data\raw\cats\4540.jpg,cats
data\raw\cats\8372.jpg,cats
data\raw\dogs\8354.jpg,dogs
data\raw\dogs\10359.jpg,dogs
data\raw\dogs\8436.jpg,dogs
data\raw\cats\377.jpg,cats
data\raw\cats\10464.jpg,cats
data\raw\cats\6660.jpg,cats
data\raw\cats\4667.jpg,cats
data\raw\cats\11657.jpg,cats
data\raw\dogs\6072.jpg,dogs
data\raw\dogs\11716.jpg,dogs
data\raw\dogs\6285.jpg,dogs
data\raw\cats\8154.jpg,cats
data\raw\cats\1009.jpg,cats
data\raw\dogs\3643.jpg,dogs
